url,name,brand,sku,reviewer_name,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,images,rating,average_rating,reviews_count,reviews_link,comment_id,uniq_id,scraped_at
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Jimbobobjim,Comfort and quality,these headphones are so comfortable to wear and the sound quality is amazing!,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=80,127589625,c4d4f7d9-c919-5884-8f6a-7d810e72f55c,2022-01-16T16:18:24
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,DJordan99,Great Headphones,As advertised from noise canceling to clear sounding headphones well worth the purchase!!,No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=80,127408911,3bf44a06-3f3e-52bd-bcc8-5f787d965c07,2022-01-16T16:18:24
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Kbuchek1,RIG 800HS wireless headphones,Works good and thinking about buying another one. I would recommend this to all,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=80,127322103,a06d8218-b9b3-5bcc-8d5e-37eb477de3b7,2022-01-16T16:18:24
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,R Wells,Perfect,Not as many features as the stealth 800 but far more comfortable,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=80,127257886,676a698a-75f1-5eb2-8055-72892f260572,2022-01-16T16:18:24
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Ghosting07,RIG 800HS gaming headset,Sound isn’t bad but it didn’t have any comfortably for someone with glasses.,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,,3.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=80,127131058,129e6ed9-6de9-5c22-9cfd-c911b07a1acd,2022-01-16T16:18:24
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Nathan bickett,Not that great of a headset,Horrible audio issues and not very good quality mic,No: I don’t recommend this product,Verified Purchaser,0,2,2 years ago,,1.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,126596103,d23f6bb7-2a60-55eb-81b6-669ed57a7d33,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Colin R C,Great except for!,This is a great product the sound is fantastic my only complaint is after about 40 minutes it gets a tad bit uncomfortable,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,4.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,126538116,890dcccd-596c-5391-a375-f08a24bf6efb,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Racen,Quality,Good product the mic does need a little bit more work friends have trouble hearin me at times other than that solid purchase.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,4.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,126320717,8e92db0d-f56e-5a1a-832f-94736b23c19c,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Hub23,RIG 800HS,There excellent and  Block surrounding noise with a comfortable adjustable fit.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,126311801,0ca40b95-b1f5-5c1c-b307-a0da1a966e74,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Qazz,This headset is poorly made and hurt my ear.,Broke in 2 days.  Had a loud LOUD high pitch ring coming out of right earphone.  My ear still hurts to this day because of it.,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,,1.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,126250954,543ac650-12b9-5117-9340-101663b8dcbc,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,FoxKing23,A Headset Built to Last,"It’s worth the price. With an easy set up, comfortable and simple adjustability, sturdy build that doesn’t get heavy after hours of wear, and excellent audio/chat quality, you’ll definitely be getting your money’s worth",yes: I recommend this product,Verified Purchaser,1,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,125962314,d1e03313-fa0d-570b-b9a5-cd523b8f07fd,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Gathman,YOU ARE NOT PREPARED!,Holy cow amazing! Secong only to Astro A50 in terms of sound! Honestly astounding battery life! And very durable with breathable ear padding! Best headset for its price point!,yes: I recommend this product,Verified Purchaser,3,0,2 years ago,,4.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,125923879,ab294a9d-4ec4-52ba-94f1-c3342449c45f,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Eddie504,No good,They suck had em not even a month and the mic went out,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,,2.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,125859821,b01ebfcd-acd3-5bfb-ae03-d51536408ab4,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,btrutenk,Review of RIG 800HS,"This headset is very comfortable, and durable.  The sound quality is awesome!  I love the feature of having all of the controls on the headset, and within easy reach!",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,125844749,aa4e2437-acb4-54d0-a45d-7dfeece496fa,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Senator21,Best gaming headset Hands down,"Best headsets I’ve ever had hands down, I use them while playing COD, you can hear everything from footsteps to bullets goin past your head, the surround sound on this headset is 5 star",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=90,125779107,ee57bb84-3487-5308-a946-00b29b86df92,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Ludavilo,Zelda like never before !!!!,This game is a masterpiece !!!,yes: I recommend this product,Verified Purchaser,1,1,1 month ago,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86Z2FtZXN0b3A/9f2c7510-f7fe-5dbb-8a8e-36d918778ea3~https://photos-us.bazaarvoice.com/photo/2/cGhvdG86Z2FtZXN0b3A/30d5264d-0a0c-581b-9db3-bfd0631eb55f,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,191663477,3b8f4643-41ad-52cf-9e90-a48edc6fbed7,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,bnclark,Great service,"Fantastic game, works properly, in great condition. Came very timely as well.",No: I don’t recommend this product,Verified Purchaser,1,0,3 months ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,188283298,8918d1ac-dae4-5743-ac6c-6c2742a76f96,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Meachamus Prime,"Great game, but used copy sold as new","The game is great, but I was sold a used copy as new.",yes: I recommend this product,Verified Purchaser,1,0,4 months ago,,4.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,186974402,5006e693-cd5d-50a5-abc5-21c318f636e3,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,TheIcewindDale,Love it!,Nice way to change up to the ALttP formula that Nintendo tends to put in every Zelda game.,yes: I recommend this product,Verified Purchaser,1,0,5 months ago,,4.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,185314728,23245ccc-3a54-511a-bfb9-f56d9f2d9ebb,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,AJ_MP3,WARNING - DO NOT BUY “NEW”,"DO NOT BUY NEW - GAMESTOP WILL JUST SEND A USED COPY WITH EITHER NO SEAL / NO CASE AT ALL, AND JUST PUT A “NEW” STICKER ON THE CASE / ENVELOPE",No: I don’t recommend this product,Verified Purchaser,7,2,6 months ago,,1.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,183711511,99c7f022-9d93-5ecf-8756-26fb421e302b,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,ChefErnesto,Zelda game,"Best Zelda game, fun, addictive and all you want from a Zelda game",yes: I recommend this product,Verified Purchaser,1,0,6 months ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,182745278,dc1b0614-c522-5b81-a91e-9064ad2e0043,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,BrentV,Best portable Zelda title in nearly 20 years,The best portable Zelda title since Link’s Awakening. So much fun!,yes: I recommend this product,Verified Purchaser,0,0,7 months ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,181805045,6afc43d0-10af-58a2-aa56-0d16a81791ef,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Fi Vakarian,Absolutely Fantastic,Great blend of old zelda games and modern mechanics. Loved it,yes: I recommend this product,Verified Purchaser,0,0,8 months ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,180117052,2c7d0cd1-9155-5c16-b1c0-6ce37d7066da,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Anonymous,Great condition!,Love this game and glad I got the original case. This is in excellent condition from being a used game.,yes: I recommend this product,Verified Purchaser,2,0,1 year ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,164365550,4c0177d9-cd2b-5a2d-863f-94a0f7dc4864,2022-01-16T16:18:25
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Openreality,One of the better Zelda games to date,"A beautiful love letter to The Legend of Zelda: Link to the Past. This should be in everyone's library.   It is a sequel of sorts to its SNES counterpart game. Not directly a sequel, but in the same general era, which in my opinion puts it as a sequel, however Nintendo has not oficially said that, only that it is a Zelda title and each Zelda title is related to the other Zelda titles, with the exception of Hyrule Warriors, which is in its one separate storyline and universe",yes: I recommend this product,Verified Purchaser,6,0,1 year ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,147009284,25d7bace-8292-51d2-ad98-b0ca792e40ce,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Agloro,Decent headset,Decent headset was recommended by Gamestop employee. Did not like fit and at times is to low in volume. Would not buy again.,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,,2.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125727620,7ad29f9b-6c02-5123-bca5-342cda05c625,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,JD GamerDad,Highly recommended,Better than any TurtleBeach headset. Premium robust surround sound with clear and crisp chat communication. Long battery life and comfortable on the head especially for someone who wears glasses. No static noise from USB connection like TurtleBeach headsets. This is a high quality headset at an affordable price.,yes: I recommend this product,Verified Purchaser,1,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125595634,d3cc9da3-0231-5fd4-be4a-74ec9ddccce2,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Arestio,Awesome for the price.,Next best thing to T.B. Headsets. Awesome for the price.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125533055,da281951-e2b6-52e2-85cd-3d749980e39d,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Batdad,Amazing headphones,"These are very useful and not just for gaming. I make beats on my spare time and by far, these have had the best surround sound quality as well has high/low ranges. Would definitely recommend to anyone who would want them.",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125513899,f42f10eb-39a3-53b4-8eaa-23a60d136d9d,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Alex B 91766,Best I have had,I have had Astro’s a40 I have had all turtle beaches and none compare to how good the rig 800HS are. The price and quality of these are great and the sound is amazing.  I charge them maybe once a week the battery life on these are like no other. I have them for my Xbox and I bought another pair for my ps4. Only complaint is would be nice if one pair worked for both systems.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125513605,4f9878b6-fc2d-59ca-976c-b3c2ddc6665c,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,RonRaylor,Great Value,"I’m very pleased with the quality at the price I paid. Great sound and not hearing myself when I use the mic doesn’t bother me as much as others. Gave it 4 stars because it doesn’t get super loud. I like headphones that if all the way up I’m almost uncomfortable and these aren’t anywhere close. All in all, great headset for the money",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,4.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125510083,a8213c73-e2aa-5945-8d93-6df81e549a88,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Wbn28,Rig800,Not very loud at all on the PS4! Wouldn’t buy them again if they were $20!,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,,1.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125507983,ba80a58b-5900-593e-abb8-b13e29de81ab,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,Cael,Great Headset,"It is a very comfortable headset. Lightweight, and sounds great! It also has a great battery in it. I recommend it and have ran into 0 cons about this headset!",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125395820,e94aba26-1e43-5939-be51-5c03de971f27,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,GUARDCIA,RiG 800hs headphones are worth buying,I recently purchased the headset and Im very impressed with the sound and clarity..,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125294039,7a092ce6-12ba-5657-8f36-a5eee6c1954b,2022-01-16T16:18:25
https://www.gamestop.com/consoles-hardware/desktops-laptops/pc-headsets/products/rig-800hs-wireless-gaming-headset-for-playstation-4/10158714.html,RIG 800HS Wireless Gaming Headset for PlayStation 4,RIG,162745,T4NK,Great product,Extremely comfortable very good on hearing everything very clear mic and they look awesome I’ve only charged it one time and it lasted me a whole week I play everyday with it,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,,5.0,4.4111,596,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10158714%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=100,125180863,448530e4-43ec-58f4-8d61-deeb2f99b995,2022-01-16T16:18:25
https://www.gamestop.com/electronics/audio/headphones/bluetooth-headphones/products/jvc-dynamic-sound-high-grade-full-size-headphones/10099461.html,JVC Dynamic Sound High-Grade Full-Size Headphones,JVC,883542,Nate83,Great headphones at a great price.,"Excellent wired headphones - excellent frequency response. Impedence is high, so it's best to use with a headphone amp if possible, but still good for use with portable devices at moderate volumes.

Note the model is HA-RX900",yes: I recommend this product,Verified Purchaser,0,0,25 days ago,,5.0,5.0,2,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10099461%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=0,193373495,75fa5d3d-3ddf-5b79-aa12-9475240298e1,2022-01-16T16:18:26
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,Ken10,Legend of Zelda,"Excellent game, so much fun, always great for zelda fans",No: I don’t recommend this product,Verified Purchaser,3,0,1 year ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=10,146108844,0c4312cf-637c-59b6-9be6-415e0fba9950,2022-01-16T16:18:26
https://www.gamestop.com/video-games/3ds/products/the-legend-of-zelda-a-link-between-worlds---nintendo-3ds/10110062.html,The Legend of Zelda: A Link Between Worlds - Nintendo 3DS,Nintendo,605048,CalCal95,A link TO the past,This game is surprisingly fun. I takes a lot of elements from the original Link to the Past game on the SNES and adds a bunch of new stuff. Some don't work but a lot are cool new features.,yes: I recommend this product,Verified Purchaser,2,0,1 year ago,,5.0,4.6818,396,https://www.gamestop.com/on/demandware.store/Sites-gamestop-us-Site/default/Bazaarvoice-RatingAndReviews?Filter=Productid%3a10110062%7cIsRatingsOnly%3aeq%3afalse&Sort=submissiontime%3adesc&Offset=10,142964257,f5c9065d-13b3-525e-a31c-18c8c22a40c8,2022-01-16T16:18:26
